Cell_Line,CH,CH,CH,CH,CH,CH,43,43,43,43,43,43,Io,Io,Io,Io,Io,Io,LN,LN,LN,LN,LN,LN
Plate_Layout,A,A,A,B,B,B,A,A,A,B,B,B,A,A,A,B,B,B,B,B,B,A,A,A
Replicate,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3
J17,0.7639398509966074,0.7893946007339253,0.7336688443775664,0.9907612258608219,0.9612672604317549,0.9532394057110678,0.673120551371069,0.6077289902331875,0.635504974310298,0.9562042291446837,1.0510646151749006,1.0257335517004673,0.3300834518971428,0.29434197682140434,0.3414136158079481,0.9219540206378397,1.0704129286427202,1.0152090497398565,0.9412223293762946,0.9724158627489567,0.9678845238267175,0.9299136911071956,0.908264105240904,0.8392171143282938
J18,1.0088853772459103,1.017829445124948,0.9799315551033445,0.07227700821168122,0.06620815022884419,0.04889553569048655,1.0914565611042248,1.0332252324048612,0.9662176607969548,0.018997871294703584,0.01831934012283917,0.0203091047319421,1.073475211384622,1.0142043289613902,1.124141464544347,0.12111175425160162,0.1358062579077807,0.1350962223085684,0.10831102083577698,0.07871319053844997,0.11227968555060933,1.0189991641877425,1.0216558693240203,0.9768993937168144
J19,0.09572371240918558,0.07784008984346152,0.1159301863126834,1.0028416827515476,0.9553835863341819,0.9301745441013244,0.006432081039860369,0.008717685142007818,0.00802685314313916,0.7292383895181831,0.7327825226889704,0.7722698686827576,0.07023167999259015,0.06355863778273181,0.06266069805907556,1.0014595127486965,1.0146678883547828,1.003740500475515,0.8955408920108922,0.9090619124891539,0.8924681548955349,0.2051810698094963,0.2115200243862067,0.2253161179444356
J20,0.014877931804459822,0.018494918292872368,0.01670072999486793,0.958918002961358,0.9929755551609525,0.9363641092381542,0.0029871020422402392,0.0029584065709125653,0.0027798259832555617,0.8896514806906682,0.8402238807515072,0.8138469389664318,0.01206234681373807,0.012143149177886831,0.01366833472743934,0.2348887963113812,0.2879756577043251,0.2933865501924803,0.9217131896747643,0.958377103911059,0.9386726724667056,0.03657767096847398,0.030445884090130635,0.04102009464319429
J21,0.011103406693414449,0.011062154460468113,0.020513444890844935,0.9683115438551431,0.953872951936228,0.8878431936806273,0.04297938354499241,0.03874192097523166,0.04005399718426441,0.8618395784712427,0.8778903346124501,0.9164618688036023,0.018780967242558195,0.026679365582410297,0.023367193998853876,0.964278741428953,1.076667642433276,0.9701558185117017,0.9601241499927156,0.9547888934597608,0.9381417908258893,0.01063784111765146,0.01116881712147707,0.01094598493812432
J22,0.005047593111690808,0.0046930443096521186,0.006954599331442194,1.01844230923007,1.025903950149985,0.9991176914331911,0.038507451947448805,0.046266513412447016,0.044253308775990895,0.9549093843954333,1.0071579479752908,0.9900970928115821,0.0053288297311824846,0.0022106571934571192,0.0022073798477112985,1.0817703219437724,1.031514534267856,1.0715300109610755,1.0412264870895118,1.0017522116278894,0.9835241544466015,0.011959222796654023,0.04114516840085155,0.01413856387841058
K02,0.17637148340348616,0.09198532303025769,0.15311086198832882,0.032997805496868864,0.031516513573985966,0.03919381623169308,0.06421833317525677,0.05097633374029764,0.04487010907014791,0.09512111260589778,0.11829874961641622,0.0979407837356881,0.4287032780104896,0.3471355165227026,0.3728563795218096,0.14995582807967184,0.14896467076818995,0.1362413858286507,0.40604801922148004,0.43557142540050486,0.4243793014439993,0.11712784690813173,0.1376132655720188,0.13220526502610958
K03,0.00981333358550283,0.009621093859423505,0.01306635479121875,0.6657420962672805,0.6844168508573364,0.6748712857912194,0.006584706691653666,0.006804103444612532,0.006761567608207487,0.19887225188267668,0.2184765796127233,0.1967875587722805,0.15773066282226236,0.11394217568170739,0.1092649216854611,0.4656590876489552,0.4730965313735941,0.47325459555084326,0.508188047171679,0.5793372801783715,0.5618384538110386,0.02015212737196677,0.03176434533359774,0.028846627855012814
K04,0.2766267861977493,0.29414250171257733,0.30580564084424133,0.012490547014714441,0.010893598976812779,0.012975479150691957,0.2242179843166241,0.23424232325101046,0.2168412130023554,0.008418762527582384,0.010036956216748442,0.011232369603253741,0.15459231772205084,0.12198504072160646,0.12327103833517464,0.03351366342317058,0.030637216170692705,0.028795680268433158,0.13897511355120426,0.13304204587860724,0.1255944821394021,0.6357190083852362,0.6766713483376244,0.6359546463727291
K05,0.00831532342896519,0.010364085025325771,0.010946302589090063,0.365778372336374,0.3419894514230908,0.30726894004188726,0.00785586033444641,0.008680618184189023,0.009178072870247276,0.16232582674944804,0.15355517467453703,0.14836148263296384,0.03228332342370623,0.035246144057596906,0.034007324550491096,0.1735259936118456,0.1823845465002089,0.166201358555005,0.5292423012728574,0.5132315632316317,0.5293085921959254,0.03700714114949336,0.031067830692859986,0.02717271584323763
K06,1.0387031183156668,1.0735231217037662,1.0326193577500486,0.008966937073528265,0.008152130299142822,0.008851034669442244,1.0603906998649264,1.0345156258739279,1.0506052352886415,0.04423371396035731,0.010565334409411565,0.008694632696741984,0.9303560001717797,0.9422281486517053,1.0174991935802378,0.013991628275501586,0.016607949009944972,0.015598009709355218,0.06830841127918864,0.03543888929122876,0.03756254831077012,0.9708731415013063,0.9924088098449476,0.9306999048190212
K07,0.024399146214384226,0.02504992576709458,0.032039820794980245,0.016057505408604136,0.014355678189176978,0.016091999831270843,0.0802309444148278,0.09522501463648401,0.08244211876936271,0.049833349586501555,0.0636528513870246,0.04808242426655987,0.12643154150141156,0.10680531044101263,0.1326557819336463,0.01698779393901236,0.01919257660049784,0.017792795538036598,0.2981502908540112,0.30748222631385674,0.29494038111372023,0.5136209740869214,0.537615887744784,0.45713161554055
K08,0.029343640686062062,0.02167356826862508,0.022618625139935712,0.012389400625072893,0.011763054587193619,0.011062525280259904,0.052006100665338825,0.06615988633682149,0.04715987454571708,0.032427910167630476,0.042943547456021434,0.0370230821796592,0.10604190552891503,0.09479657945763392,0.10922619509564623,0.03598619977271277,0.037980948242176515,0.03813901331293529,0.14286668805241107,0.14010849608708442,0.11478801222936505,0.36293442868358394,0.32230928199993114,0.36645802999160343
K09,0.005760359900691814,0.008122989790747244,0.014122000619138202,0.5552943672027769,0.6648236865674373,0.634808669676705,0.009196785703773233,0.00710990584661759,0.007276976073188002,0.8544180735663286,0.8740579206327543,0.736527670756101,0.026844592714326102,0.0244948053189083,0.03480229538030203,0.5094268591860109,0.4398443818775517,0.5319296695534499,0.5201001772267512,0.5168447670225024,0.5319968485583134,0.030450957579010406,0.03110962157130425,0.031264590136318056
K10,0.028313974870350273,0.03795315814537426,0.03664223636365099,0.007004559500346665,0.007073003500414997,0.0059417506581601635,0.07215486706850821,0.07338794311148648,0.07963060783948948,0.028363914980948098,0.0227180328406634,0.02480541699717268,0.1781864815825865,0.16754645819397587,0.18209780400257747,0.006888624432787236,0.008480594503835266,0.007631132308535696,0.05374142922349579,0.07013131084055756,0.06369154504181425,0.47950599334937166,0.5047518687078096,0.5150726198808624
K11,0.051248208174690967,0.058082371785893455,0.0527034464793644,0.006271076157775983,0.0056367916403044244,0.005631620257953755,0.006691544647908974,0.005775495365140975,0.006303192047138751,0.02004737703883285,0.02406015803890475,0.02734315390368444,0.07151156971203015,0.08182151924916929,0.06823947846962967,0.0048265408735951665,0.006145677575506595,0.005143262476287421,0.06070745800230781,0.07768763050465659,0.0607048904417191,0.03614735537371243,0.0445793952941832,0.07146019664300607
K12,1.0616733268879357,0.9340596868211763,1.0332382277700916,0.010501334685097329,0.010572293981700847,0.010849491781052698,1.1089016731041985,1.0469261066886333,1.022414082118027,0.0058540612610846745,0.00669279044039956,0.008221210186720378,1.013615014723207,1.075011098195137,1.104019773919701,0.0067406433973381955,0.006684250395295614,0.006646805724969461,0.01125827613097405,0.021461780690943254,0.012374174084259391,0.9669149143604937,1.0272927213400613,0.9580994554471317
K13,0.9128623506075606,0.9633743248370823,0.9894417538542158,0.8688123954163287,0.922848056472803,0.8612893650685617,1.1185868608937104,1.002619508670855,1.016258753155104,0.018475390080093777,0.017918040229677305,0.017903541622644494,0.6641165217775449,0.7456653534306426,0.8540998780266098,0.0136314124828131,0.014696760137555557,0.015354870395017898,0.797600830460962,0.8524969863685731,0.8171355156191118,0.988527071265178,0.9962306266501251,0.9365316501747972
K14,0.25798584136798114,0.22560834056987444,0.21819392041329755,0.8455397808799608,0.8305991740120586,0.8644522603884238,0.12960752313641355,0.12413955842000768,0.1377429122660425,0.9835209100389574,1.0531424568439387,0.9764711758987775,0.15582523901141965,0.15161948976123457,0.12932421947096098,0.8340232604434821,0.8814322418199827,0.8625010813917088,0.9218157240657568,0.9337270062019782,0.9055762995704529,0.3130727715844847,0.3254550698890985,0.33976231069953483
K15,1.0138326960914208,1.0409976495035436,1.0326024624107755,0.8959079306387405,0.906482969761857,0.8971304398008271,1.0560779350185385,1.0480496988475154,1.0099787967354847,0.893113486651822,0.9153070907620924,0.840346583727895,1.0840441756149601,1.069113632212466,1.1498236480232458,0.5539359087395134,0.6927059728323605,0.7236548453334863,0.8826933328195347,0.8687060001926867,0.8879031072291205,1.0219902380075192,1.0138409750549426,0.976376547581469
K16,0.8852304668171324,0.8889425821846121,0.9303299677638716,0.9751936267748353,0.9773224917687957,0.9277355279165235,1.0028617309711243,1.1174622107329362,0.9247737506210627,1.0698870548139585,1.0793874698567247,0.9951773729445043,0.9140579549370759,0.9423392818046451,0.9763629492879916,1.0085486622077806,1.083083157106632,1.0384915990357109,0.9240083825808267,0.9387298396730824,0.9215437228813105,0.9891383054007626,0.992490752743858,0.9467166928913265
K17,0.9427872979757436,0.9268073229551572,0.8993457927968107,0.8792414826802536,0.9092437596753132,0.8783987085491077,0.4073469628040385,0.43410040975536135,0.41184727312559777,0.873431846463216,0.8266577149187853,0.8848603154696727,0.6014115327038634,0.638147732399835,0.4891232837935215,0.9127684731765608,0.9199484587542195,0.8659150090034221,0.8556834080538623,0.946173689309105,0.9480468308357486,0.8663859208660128,0.8661929820823657,0.8245259423037566
K18,0.9744117170008632,0.9512675618756096,1.0384958070505772,0.947455433539327,0.9705829584860247,0.8863084829618487,1.0086418824411818,1.0649522316128859,1.027675895586332,1.0308077316185997,1.0176541696253245,0.9685647796654218,1.0804318763567575,1.044161593350034,1.014703348943325,0.9995668567518301,1.1076625632809296,1.0420553607151128,0.9227196041586597,0.9281784848168735,0.8566416608095143,1.0194582238497376,0.9972049277181688,0.9659751270027737
K19,0.09496967079340678,0.10744279737090733,0.10761830514359386,0.11895847527862809,0.0823313636917995,0.07451027785706725,0.09704593050954075,0.09848459023967428,0.11687309409388068,0.01396615003226565,0.013394498656202718,0.013484130475793055,0.08454637652110587,0.07619077283355367,0.0755609554218532,0.15213737235774002,0.12754263445813446,0.12039999750276555,0.16941126442819443,0.15626002523018123,0.12906302762486901,0.7514688308936404,0.7463949221624403,0.7087758517249728
K20,0.4691070654654103,0.5456175151160193,0.5107654728358242,0.9790901710234073,0.9863147380239773,1.0210362299281528,0.14658385634873652,0.1758386978377718,0.11310892243570332,0.8001936101196498,0.7587109546749288,0.7066876336650437,0.6781408680110751,0.6362309501143688,0.6611059176841745,0.994192357116536,1.0437618343824857,1.0558681888301675,0.8835956354602684,0.8874476724268182,0.8727827786169478,0.4679720136650262,0.5096381237698322,0.44142612201344256
K21,0.011183271788215448,0.0160470404881291,0.015723303330250158,0.9195163236658912,0.895950033853054,0.8940769596455238,0.03454790646663985,0.029838901044129867,0.03408032858194927,0.8688953465259299,0.8677954128555784,0.8950328915352638,0.023726529436190802,0.022012831569919837,0.023713581829975825,0.24453544410050854,0.29765454919779316,0.31705304928678685,0.9059008091315551,0.8737579872316169,0.8902163616271065,0.012052218308292078,0.012120993606815027,0.011457569772093093
K22,0.019311523823953073,0.021211613438829796,0.0256058252984374,0.9799268649676531,0.9934270995972901,0.9869407256026568,0.0399639367388477,0.03890640560055256,0.04583755610687362,0.9422698823167857,1.011732766757336,1.0412387396936622,0.024896470330691416,0.03204762607489195,0.029866806656117257,1.1290459734643656,1.1508684388381962,1.164422970870652,0.9873422984447111,0.9897587410783448,0.9892248968983189,0.016832187606488164,0.0329713642345468,0.019858500599089744
L02,0.06746154192465216,0.1129367963471808,0.09171040458795174,0.3449463444942821,0.31860002210185806,0.33551399378031205,0.011739092989358721,0.01039264829844461,0.011231257411071293,0.2746252130287344,0.23276062636543482,0.23675931820979002,0.14603338880589584,0.16068901345210115,0.15878009397959816,0.16166177494367032,0.17076833478177375,0.14802253218979813,0.543544271364139,0.5328355056810159,0.6046082740550495,0.1276921370302149,0.14299609460143795,0.13647249386919816
L03,0.9132408104261671,1.0025253958027214,0.9855270411692935,0.22131449317180776,0.174207417862002,0.18022851414051255,0.9397379417558709,0.8492503373258639,1.042126343573757,0.23594797320287964,0.1843638592501138,0.21573887813284084,0.9717853578875308,0.8973335300969746,0.9569146710306821,0.21597188727981215,0.21330347241010078,0.18572765101505148,0.5145167852741686,0.19614106407477008,0.3707139371891433,0.948560136604368,0.981720178111085,0.9170134017530169
L04,0.42166395687243763,0.4427607001067019,0.4368440149869705,0.033143676480569595,0.04415260177818751,0.03309700037342971,0.3705685414547623,0.38068924022334166,0.44867363041441044,0.10302648054868965,0.08959688947993923,0.10359301593655519,0.15481541776488902,0.1084352633507961,0.12932529520956695,0.05045509913005994,0.05098929911033214,0.050631428706483086,0.4658594843917305,0.44306609482699166,0.47723498212250987,0.7603422935313953,0.7861798384413805,0.7359646551416057
L05,0.007381405473544507,0.010594398025888567,0.009326227278785702,0.44763057210078844,0.49033074377659414,0.3951141005040913,0.11369738912018942,0.1119329458733058,0.10698527841939795,0.25850098841438474,0.2429536436517462,0.279598047466872,0.12663862957945274,0.11362782762053486,0.12535581975354212,0.15733815512533314,0.1831444958778253,0.17195020038820105,0.47606954355632763,0.4731522438931006,0.45362856392635076,0.16701317559201154,0.19576650207069707,0.18340798924982382
L06,0.12407671693211961,0.13824566889092577,0.12065752746421993,0.011955916098037686,0.012842896987246858,0.010238650829244281,0.04649195390269242,0.05189605763117649,0.046923293610971924,0.012462312797171332,0.009461759703216435,0.007985700511684249,0.21904261095860514,0.22472816981992497,0.2526404388275863,0.035408215873386446,0.039919369843053144,0.031516139418221664,0.021574024590901866,0.016149862920458637,0.02125664341684179,0.37135897662424966,0.46337398247405276,0.4544393601328558
L07,0.016958069201510512,0.012962304202534483,0.01772594770458425,0.01046968343391698,0.009607663395039635,0.01201682840425953,0.039235694343148254,0.03430315277643097,0.025083916072309875,0.0461578078245943,0.0546971754379623,0.053652949029149126,0.026117649512542418,0.02916980661924179,0.025428309167890063,0.0040139780065836985,0.011497424813190148,0.007567360474544055,0.11559963858317303,0.12511582478883454,0.11962562664425223,0.329977664772799,0.35602141004062726,0.3648106624759304
L08,0.006211695011717837,0.00643742441568247,0.006586085630864276,0.02374600716271746,0.02817823339091879,0.02097293061582778,0.0022828436775368835,0.0022865679604469084,0.0019116584459318263,0.07091887408218954,0.061675334691276965,0.05027170298041613,0.11852376582033443,0.11696288061970869,0.11478023351826304,0.062093056939686316,0.07126562960586555,0.06367843825335098,0.503745941863451,0.5060801356686079,0.49166765867644413,0.009451725637395162,0.010659132290254858,0.010555056904619881
L09,0.5087172576291726,0.46217681821489404,0.47633905453987097,0.3198469023082658,0.3888670630484637,0.3387660153600465,0.07725910493776689,0.016374328616452632,0.012014931757414617,0.17236655269977566,0.1740080925626868,0.16474382400767087,0.48382179816335374,0.5004791577709744,0.5204821398961175,0.11400008593929699,0.1151069990629651,0.10075716743451672,0.21161441976069825,0.21238340235164713,0.17842967577472676,0.43495607079228976,0.5064947941676322,0.4695295039775951
L10,0.9817463546261008,0.9814278692991548,0.9964902390976567,0.026026961459736046,0.03092900488581916,0.02726756329478355,0.8595702279682146,0.79031387439398,0.8175033076821058,0.08344933660300563,0.07387039255569589,0.07645413062856536,0.8164714342852953,0.845092480927434,0.7559957443780748,0.11445153533005095,0.09108929460255788,0.11324854231370557,0.4229622501048161,0.46225348161683344,0.42002625013750816,0.8102504483863135,0.8143509876577606,0.762374015627239
L11,0.013348982917503777,0.01105787620039574,0.01714814360895353,0.007776574800876033,0.007442253784329823,0.007328642214223402,0.01763044314857998,0.013812075157228437,0.020081919166269474,0.0077531668933185855,0.007968032323113935,0.008624941058210885,0.1180444743407443,0.1193368964486985,0.13117233839601533,0.007310048685913852,0.0062976674510298765,0.006812247508042433,0.006218316450651493,0.005736804543217858,0.008029139446840926,0.03713479862456015,0.041776948151450145,0.04456257830482711
L12,0.025057493617473538,0.020579143991463853,0.02432052800706422,0.066908680783223,0.05110395305328173,0.05060342670283819,0.009558726535168765,0.009611925499386243,0.010134958258100445,0.008777684405444774,0.011905230163802016,0.009432402801191899,0.045190034514405966,0.03665912271640271,0.04615348915048461,0.12073751235760369,0.13073662459594254,0.12561921752725627,0.06202305311134976,0.06611488117124978,0.04238145716448761,0.031135742710163367,0.03110142728141322,0.036322523211782906
L13,0.16117855388879285,0.1609980569568838,0.15165256531590665,0.9503797339201201,0.8911111376905888,0.8847904381290628,0.030841283494516925,0.030839708905237326,0.0316067904159977,0.8668235949271293,0.867891278941167,0.888402573235012,0.22715427232476404,0.22093270804428633,0.21985622907208172,0.8406534542274053,0.9928606453449206,0.9919202573578486,0.8450403382688432,0.9143213442465362,0.8982455010739474,0.17087079849750655,0.15951988016670463,0.16844493723490697
L14,0.28671856835701776,0.2673135327987206,0.28014537500814596,0.7529158346540604,0.8390325356320901,0.8262996997293863,0.3016209934403675,0.2756020981221945,0.2688193117637305,0.017241880082123663,0.01693931437913253,0.018559604288816568,0.26947709767618766,0.2321518644363024,0.2360138229337328,0.01707358004651905,0.011763796090320062,0.02966610488800944,0.8219566919520982,0.784059390839715,0.8390067703315294,0.5322302213794387,0.529083993110241,0.5627561874243668
L15,1.114734688566217,1.1580665320372923,1.1371445643000408,0.8576002837210293,0.8247040502932789,0.9098472354167674,1.0909965037823908,1.0677948039406147,1.1676980116790714,0.0137457992591476,0.014756688849102162,0.013899877147030303,1.1925476538653335,1.114168070825234,1.0905332390166704,0.012672752731425834,0.011756086458952939,0.011622545389466011,0.5276687927341652,0.6764947222100396,0.6712357014594983,0.9108403116702302,0.8983645836235478,0.850309496184315
L16,0.6754658745803485,0.6802626036777757,0.6853450452897896,0.8840772434040686,0.9602088860714642,0.9348228770857265,0.7568509839448716,0.7135783216544836,0.7376973764713319,0.015458628980085841,0.01574656191890143,0.014406943896342785,0.6219047127153805,0.5751542860806255,0.5851318786376293,0.01258267731854381,0.014174707956410373,0.01870012405904057,0.8517516085223431,0.8483639211145935,0.8502755348247604,0.7816129032842453,0.7674083591590036,0.7378469012288493
L17,1.0025817907995,0.9943717451481221,1.0345122615019493,0.8272233394360288,0.9414451037177226,0.9108928386118559,1.016848781774753,0.9956764041344219,0.9637483472905523,0.01505654561058177,0.014894914367857916,0.014779433688491763,1.0735723506377237,0.9835008848315795,1.0370023345064519,0.012299583163771732,0.012345322570583052,0.010802620074613798,0.864550266696458,0.8601324516079852,0.84062168377918,0.662325024264884,0.651101066732658,0.6139581072694114
L18,1.0340702233118502,0.9740956445784513,0.9990408095745977,0.8450051499632841,0.9642219783043989,0.8849034763123156,0.9694955831226554,1.113231944171866,0.937044274281193,0.012516832576087138,0.011631008570141408,0.011256401202747223,1.0970640379235586,1.0875754949432146,1.1227559132198592,0.009914729375085739,0.012420216132435102,0.010538329427440624,0.8519440576869751,0.8528627222376514,0.8582209446168417,0.9948211765755901,0.9312613798200862,0.9393059522068072
L19,0.7906795481424119,0.7685138394073592,0.8156137428656302,0.014705446526660995,0.03137410891022812,0.015180448327860417,0.531353124519638,0.4860659679324481,0.4984105472850301,0.008218856671557763,0.007983638430070229,0.00984334315253045,0.6991015973946645,0.6244921139309867,0.7086912149192036,0.02820861680088746,0.028220554931398835,0.02286322200919755,0.018249544144491914,0.017394531231171313,0.014346274676150428,0.8544021810708361,0.838603627448249,0.8094172977496128
L20,0.9967969677166169,1.0070696210429277,1.0365178008490044,0.8282870967039596,0.8196275744907755,0.8306770309154773,0.9848976917550533,0.9961907081741577,0.9103697738886769,0.013754885888966902,0.013314238677570344,0.01353219367478002,1.1265260531500338,1.0287003257486593,1.1443771834612257,0.010621392435672101,0.012803494948972073,0.013541253867368905,0.5724873637630618,0.6422146907636578,0.5933145688135921,0.9742979125708132,0.9846160401585758,0.9575967187785304
L21,0.018975514821502025,0.020084291909759272,0.02687547875715024,0.7238297109606759,0.8770767644965238,0.848240700940251,0.04133974797144156,0.04313435547675885,0.04067924679751946,0.019799766376256897,0.01856680839028899,0.0183769641326661,0.027266241120647034,0.02644122311182505,0.0273291392846369,0.015209876860936201,0.014017211201339147,0.01467333348990597,0.6733796270474907,0.6665198803866375,0.7674980822027975,0.017743543620541116,0.03936291034955202,0.02435658612040009
L22,0.9796590695808963,0.9566973869507975,0.9456221270660028,0.9598957513945596,0.9513175396031662,0.9672365761334678,0.8318228844721932,0.7948893269997375,0.7474795756570892,1.0119643330308243,1.0671991003238586,1.0037542508037283,0.8015984539175243,0.7950762116386499,0.8317320451927008,1.0861132436362986,1.050980252093932,1.055714192705043,0.9438550970465476,0.936476273554958,0.9546213902163935,0.7648246771923496,0.7775979586385023,0.7137903483522705
M02,0.8809494099336554,0.8367021745275451,0.7690614513883097,0.02394485958861139,0.02732308980704628,0.02046933101736176,0.7877162514703846,0.6996295620902984,0.6521585822525372,0.050503488535675004,0.04537364125350162,0.05511647343830221,0.4055937429511431,0.37356509711374347,0.41016944880844275,0.01362283387206243,0.013518287914295333,0.011449820005880393,0.2806673884637092,0.3682352030354768,0.3498233883266228,0.7188172613437767,0.7433999092072681,0.7104682644461525
M03,0.013119460708120728,0.013424467063763901,0.013545681823931436,0.3037556814364478,0.29174421996030864,0.2587864284825167,0.06847004776092717,0.08605094257633228,0.0792018048952639,0.14947278887004675,0.12519887833494941,0.13382957441925494,0.011346078255152384,0.011696499744166946,0.01102847218839195,0.14357055719685316,0.14690151882098024,0.1321328374142802,0.6727447025494219,0.683092130745872,0.7397221053478118,0.05529682204747252,0.05946432288124343,0.05810670634628341
M04,0.02411925862990145,0.028429038180924564,0.023603414717914432,0.5436501471217979,0.5765292170309435,0.5118129818453121,0.02020327556452413,0.016068526214447574,0.010141295247423975,0.20585759855626434,0.2399528122284358,0.21470071303472238,0.029574098980054267,0.028816297351795243,0.03558866030126521,0.632888080456952,0.6363408579073244,0.5772357457708294,0.8364448013993353,0.6113804077330107,0.6575583732804166,0.10142766830240135,0.10994278746798081,0.10250036513046046
M05,0.004255874195927065,0.003102451595816473,0.004468504361098276,0.039673467213211036,0.02559419700484043,0.02944934515231041,0.07794374000438253,0.11239164947631337,0.10437655114787772,0.06518066735130096,0.0630531309911327,0.04825064546301425,0.12502142113495598,0.1115618093868353,0.12161762809780062,0.07128611068537202,0.08261640973008974,0.077196800804823,0.5461604757866163,0.5446431924064046,0.5747639965793,0.1935388771661538,0.1987729870317168,0.19486234150723786
M06,0.005246633074674583,0.005747129363888938,0.008765552316239274,0.47983847245950423,0.46966131509326886,0.4466269048991235,0.15206965834747846,0.15917941698308719,0.16039764909766552,0.1326647953617947,0.1514951685563061,0.16100450712648498,0.2079740734266007,0.17379108297821125,0.20257018541276936,0.41618701126333296,0.42544389185967557,0.43582047976036065,0.7690623545434172,0.7981331403530143,0.77179947053082,0.23764326668111518,0.27085405805818275,0.2704876109022727
M07,0.04224359861221806,0.06787031778813954,0.045484130583272706,0.011859586203140975,0.00984238062977619,0.009631432896129865,0.16568604685389474,0.1650800133308666,0.1507020554326632,0.009200212692042272,0.007033895349587147,0.006606286700758351,0.08979830097452103,0.08891287281770775,0.1044133405725419,0.024120908778193662,0.028872569469875518,0.022415800834849266,0.12137784587864142,0.13346859887397863,0.1629352359391601,0.24596551955897905,0.2527889265644129,0.2423906639674783
M08,0.3733844278071964,0.3712930786410413,0.3925538217123346,0.014235494253700605,0.01635721509636645,0.015209432477412419,0.1064106044302866,0.11045721761514503,0.10829703520936884,0.013518633513665074,0.01491497936251601,0.011794709031401233,0.27495425710108057,0.30466148388009834,0.30242777298903345,0.025339071504788667,0.023545214195193547,0.027322866551655146,0.10732195832574185,0.11081630210806323,0.11760542603792483,0.8286576417944534,0.8695477243637544,0.7777175387529534
M09,0.2949281244982735,0.23990058138498485,0.24648547890286138,0.8361744508839669,0.5871609059226539,0.7063785055617218,0.1706616431023562,0.11349439147142253,0.12195535953135248,0.5641865738229448,0.6568721890097017,0.8228467729767409,0.31320470607246786,0.348818389981505,0.3353270867753767,0.5255503580918933,0.42463768469385643,0.4021431920186008,0.8441254160107564,0.8789116138514754,0.8782100635791844,0.7590817816418285,0.7709286260961912,0.7512221097496555
M10,0.20925230442148376,0.20121655381058004,0.21263410228581425,0.5746539237943048,0.5414146599927642,0.5019279376406022,0.32216658653819946,0.31022263672494893,0.35087909884390683,0.28289858947920793,0.3552239770953308,0.29189742008763636,0.15280538245070593,0.17557979753505154,0.14359711929495478,0.16504925386384076,0.16582535969953835,0.1812492772141328,0.41968351577131047,0.422985612703091,0.40152199643563624,0.31303219172486085,0.3324079248616394,0.3373459571755691
M11,0.01075372708915062,0.010719893654678202,0.011365557304387059,0.9669450354889654,0.9161128167979845,1.0014668567543807,0.010515907408558156,0.011961043951152368,0.012348679861787245,1.0691623960858694,1.0465054024998117,1.0727826171888075,0.12260788430788858,0.10485254218221361,0.1099297281439498,0.9685755530886944,0.844698051107461,0.8783137781046645,0.9467915242593552,0.9481048413467436,0.9194665148504659,0.017234604547758298,0.022394994272191365,0.01844601165498728
M12,0.017859562010363754,0.020383770114825443,0.01841341679452148,0.9783195318642337,1.0393357870280493,1.0024827511961785,0.040668195103551054,0.03587618179886608,0.04198677892794134,0.5946176970877839,0.6379107690578035,0.6219137632918347,0.026137931334618617,0.025163721058507747,0.025300296273779777,0.31149364566216803,0.3081308368498037,0.34394722392255483,0.8932472765569989,0.8651686095318527,0.8691084719586142,0.019855387148467154,0.01635170547755502,0.0173086202159435
M13,0.969510446498301,0.9601606384793842,0.9566322564923471,0.8986134245439824,0.8556774224612739,0.822340464900583,1.049632771779953,1.1063722402905254,1.0300311432849112,0.01770756986036284,0.017425333138628568,0.017418103312876146,1.0893227866763702,1.0000967690039202,1.070938660308949,0.012539784264790464,0.012911429788111795,0.012778556842258915,0.655846246187777,0.732711407799243,0.7714529722786765,1.0046812370504505,1.0300689467551432,0.9663499674628828
M14,0.026102934903472187,0.0286522207480334,0.028102580991026967,0.8688880831908905,0.8110596798215658,0.8699244678238415,0.01623282825144422,0.019578303782914714,0.017836512615965017,0.9190921613052035,0.826443688309099,0.9895203344237385,0.04596394614626084,0.052055827247974196,0.041663356209170915,0.6115520031936943,0.5071538692161736,0.5525630692914186,0.8626596902717736,0.9100408182890786,0.8281584355941125,0.12132025365552374,0.1289191239976335,0.12515569036431345
M15,1.0462233883234147,1.0691065312223855,1.0441901621389393,0.8602225210742533,0.834376117807606,0.8488109640826865,1.0303387090268261,1.0118074808401887,1.064618431012743,0.9527081483217077,1.0863232696768723,1.0483184489044421,0.9674621273923415,0.9188796024245474,1.056334432994317,0.911097788732868,0.9130186015310856,0.8325821315144746,0.9329131000754811,0.9175088281533547,0.9244288330064845,0.9705907733114234,1.0039791471710853,0.9494387103098019
M16,0.09943204302724273,0.14043673904905485,0.15699962731920938,0.7729613977113885,0.777848622308994,0.7803518520483382,0.013492107618527446,0.01421517832350783,0.01404065601117,0.8105500964561982,0.9110666885576819,0.7938406323881075,0.17500330298094338,0.17094395744099206,0.20121367903064272,0.7136985937282543,0.8220967160667852,0.7754880681245562,0.8622006516905611,0.9445366255671034,0.9258442204683249,0.12188076296657857,0.14415558662101902,0.1550254878872638
